Id,Tweet,is_retweet,following,followers,actions,label
732567900813430784,"We have created everything in a determined measure. [ Al-Qamar,49 ] https://t.co/mB2gJJSbG9",0,0,30,0,0
732567900805058561,RT @Jr_Cavelli9119: Live by e code!!.... https://t.co/NOxou8a5Ik,0,1068,2474,1,0
732567900817657857,"RT @MrWahala: When she asks ""Where do you see us going?"" https://t.co/dvGu42x5Ci",0,146,583,4733,0
732567900800843776,RT @jaredtbh: do you think small children in bathrooms feel more threatened by a trans person or a machine gun https://t.co/U5Mmn14JNv,0,290,477,46971,0
732567904982564865,RT @Mr_Weapz: Fam I played dis too many times http://t.co/SAI4JjO45H,0,525,493,13315,0
732567904982564866,I'm 20 next month and I still don't know how to use a washing machine,0,332,680,0,0
732567904990957568,Jonathan Principal Secretary Arrested. https://t.co/9RKVfTTv38,0,190,144,0,0
732567904999354368,"@nanette0803 @LordAshcroft @Telegraph me too, it is more media manipulation ..(see BBC for details)",0,1612,1549,1,0
732567904986632192,Me: Getting headaches from the lack of sleep + stress + long hours of work. Is there any thing I can drink to... https://t.co/HAvgMmgnIm,0,334,612,0,0
732567909210423296,"Mastered using the turn signal instead of wipers today. Tomorrow, ignoring crippling fear every time I enter an intersection. #ausdriving",0,363,1147,6,0
732567909176729601,@twcminari i wont kissed by mina....,0,55,1133,0,0
732567909193523201,"@brianhadad @vhdawg It's from Back to the Future II, but I don't catch the context",0,924,20672,0,0
732567909210394624,RT @auntcandie: Happy Mothers's Day to all the beautiful moms out there! U don't have to give birth to be a mom to someone who needs you! #�,0,245,2276,53,0
732567909172543488,whoa https://t.co/jdK9vkwc6k,0,187,305,0,0
732567909189488642,#DhiraaguMRFL2016:North Male' Zone Today's 1st Match  Final Score:Club Med 1 - 1 Baros https://t.co/7holDtwoE1,0,1536,2239,0,0
732567909202006017,@SeanRadican @beyondwrestling Ah. Pity he'll only be an underneath guy in ROH.,0,3119,301,0,0
732567913392013312,"RT @JonesMurphy: Disadvantaged �students admitted to Harvard don�t just get catapulted into the middle class,� said Ted White, 21,... https�",0,3077,1339,1,0
732567913404583936,RT @karishmakotak: Blessed #golden-temple #kaptaan https://t.co/TzG5MzftqU,0,4934,1295,8,0
732567913375240194,#Football SM susul CLS https://t.co/BtIMDvHAH2 #Assadiqulhaq,0,0,154,0,0
732567913387941890,"RT @LostboxUK: https://t.co/9qaTpE26IH Little gary has been missing for 2 days from #StMarysGrove #Sprowston #Noriwch, please RT https://t.�",0,3562,884,32,0
732567913387954176,@Truth_305 still ballin bro... Up here in Orpando chillin,0,869,5739,0,0
732567913396375553,"The 16:40 Dover to Calais sailing is expected to be running on time, check-in is open",0,49,34218,1,0
732567913400438784,"@TeamCavuto Behavior, perverted behavior...NOT a belief.....  https://t.co/JmW2svHBt7",0,5001,3483,0,0
732567917590654976,@gnshramanathan @cacharjya stop faking it in the name of rural students . Your intentions are very clear,0,38,277,0,0
732567917561188352,Definitely on geek mode today - actually flashing a new kernel and rom for my galaxy tab s2. I hope there would be performance improvement.,0,120,89,0,0
732567921793306624,Aup @TrentVineyardFC ! {NEW} #UrbanWorship #NottinghamsOwn Kingdom Rapper Feat Alice Shaw- Raise Me Up https://t.co/izQibeEyF8 � ! Enjoy !,0,184,235,0,0
732567921763966977,"Bellerin being omitted isn't a surprise pls. Wouldn't pick him over Carvajal and Juanfran. UEFA Euros, not Diamond League.",0,449,919,0,0
732567921789153280,".@Alichat66 I suspect it's one of those things that all parties do and know about, and have done for years.. they just hope no-one noticed.",0,1536,947,1,0
732567921768140800,"RT @CanadianPM: Today, we unite globally to celebrate diversity. LGBTQ2 rights are human rights #FreeToBeMe #IDAHOT2016 https://t.co/YTe2Bf�",0,881,1685,290,0
732567925979222016,"This Week at @TheBloorCinema - Discover Ontario present THE FALLS Wed, @HSDocClub screens THE PUNK SINGER Thu.",0,341,1828,3,0
732567925954076672,RT @whereshebegins: Are the people that you're pouring into pouring back into you?,0,451,376,72,0
732567925962375169,RT @GeorgeNewhouse: @SenatorLazarus if they are being treated like kings why did you make it a crime to report what's really going on in de�,0,1161,7387,51,0
732567925954125824,"Strength and conditioning needs to prepare athletes to function well when tired, sore, behind in games, and in stressful situations.",0,107,279,7,0
732567925975048192,"Utu in Kiswahili and Botho in Setswana means Respect, Kindness and Friendliness. This is a Universal African Value in all the countries.",0,4385,4398,1,0
732567925949923328,RT @realDonaldTrump: Amazing that Crooked Hillary can do a hit ad on me concerning women when her husband was the WORST abuser of woman in�,0,854,234,12033,0
732567930177654784,RT @dimplesjooheon: [NO MERCY] Jooheon - YESSIR https://t.co/87Mz3NzknI,0,138,1197,200,0
732567930148261889,@mnolan99 I mean it had been better prior to going to store but took as a precaution,0,216,95,0,0
732567930177605632,NOPE,0,138,4281,1,0
732567930156638208,RT @officialaldub16: Ctto tweet update by @ComuneComo  como italy @mainedcm @aldenrichards02 @DirekMike #ALDUBLoversInITALY https://t.co/ZD�,0,67,54,1131,0
732567930148429824,"Democrats, not Republicans, may be on verge of unraveling https://t.co/ltw89u3Tvy",0,419,160,0,0
732567930148425729,London Mac Repair: Foxconn and Pegatron Begin Hiring Process Early to Prepare for 'More Complex' Build of iPhon... https://t.co/Rr50yq2C30,0,189,175,0,0
732567930148360193,EA: Devs Were Brought In Specifically For Battlefield 1's Single-Player Campaign https://t.co/pGCiZnu7SP,0,786,1082,0,0
732567930152603648,Thanks @Found4Education for an amazing art workshop. The 6/7's really appreciate it. https://t.co/lTczpo3kwq,0,1,205,1,0
732567934355136512,RT @JoshYohe_PGH: Sidney Crosby: Making Jeremy Roenick look dumb since 2005.,0,13324,20766,1076,0
732567934346760192,"Do you ever wake up and literally your whole body is like ""no""",0,238,144,2,0
732567934338359296,Yomo's Log... https://t.co/BvQZWWyHvH,0,2099,3165,0,0
732567934342733825,"RT @m_buckleyyy: Life is too short to fight, argue or hold grudges .. Tomorrow is not promised",0,408,1219,16,0
732567934338510850,RT @etalkCTV: .@celinedion opens up on what life is like without Rene Angelil &gt;&gt;&gt; https://t.co/eKTVD19HZE #etalk #CelineDion https://t.co/a�,0,55,2603,11,0
732567934346858496,RT @ITVHughes: Rick Pitino told @terrymeiners Chinanu Onuaku will have heart surgery today but will likely stay in the NBA Draft.,0,926,446,8,0
732567934376267776,RT @a_nativ_gift: You really don't have ANY other way to get attention? Your life must be all the way shit. https://t.co/AGNgDufNEJ,0,980,984,3,0
732567934351052800,@SureKamhunga @LanceGuma exactly why he is a clown!,0,2101,827,0,0
732567934372024325,when your in class and your sitting beside @lily_rocks2 and all she does is look up stuff for her justin bieber concert. yet no one cares,0,89,17,0,0
732567934367891456,RT @WatchersOTWall: Ramsay's letter to Jon. #GameofThrones From MakingGameofThrones. https://t.co/a0Zaxetvws,0,116,43,167,0
732567934355177473,2NE1 is the only korean girl group i've followed for the past 7 years. #7YearsWith2NE1 https://t.co/e9grmPx6as,0,141,104,0,0
732567938532663296,I've came this far with the aid of God,0,78,164,1,0
732567938557968384,@TonyGeist I shouldn't question her breathing ability bc she has copd so she actually can't breathe,0,1015,376,1,0
732567938536996866,"In the south, it's all about family: Earnhardt Family Fighting Over Whether One Earnhardt Son Can Use His Last Name https://t.co/yKIpkJF2mT",0,872,2439,0,0
732567938532659200,RT @pcurry57: London mayor: Clinton presidency would inspire girls 'around the world' https://t.co/Kp5O9Oeopi,0,3952,2680,43,0
732567942760693760,Need a Gucci breakfast,0,657,1252,2,0
732567942747979776,RT @7NewsAdelaide: Treasurer @TKoutsantonisMP has revealed at least three companies are interested in buying the #Whyalla steelworks. https�,0,3835,3842,4,0
732567942752276480,RT @HRWright: Low and slow smoked bbq short rib are served at @zelman_meats #USBeef @NECornBoard @TysonFoods @USMEFeurope https://t.co/0dO8�,0,1970,526,4,0
732567942760632320,@valump78 @CancerSucks_TV By @MaisonValentino and my friends at @MarchonEyewear,0,1037,2490347,2,0
732567942739726336,RT @SadderDre: The white man will say this is fake cus he is Jelous of the black man https://t.co/sEhlfQFhj5,0,386,417,25617,0
732567942752284672,"@SCRUMMAGAZINE Oh, go on then...",0,5001,3568,0,0
732567942735351809,"@SPN_sil Damn, that is amazing. Excuse me while I put myself back together.",0,488,645,2,0
732567938562203648,"A Rogue One book leak has revealed the movie's heroes, villains and vehicles https://t.co/joJfZCRlVk https://t.co/9tJyhWZekD",0,1377,16382,1,0
732567942752284673,"Can hardly believe it but after being a loyal @googlechrome user for years, I'm switching to @opera. #FasterBrowsing https://t.co/DKRsNHnmGa",0,349,97,1,0
732567946959015936,"NO ! you can't just abolish K-12 that easily, Government has already invested too much for it. I'll go for it.",0,374,208,0,0
732567946942255104,undecided and confused,0,379,601,1,0
732567946921414656,@yummmiy1 @Breenie96X @AcemanL @cordoba_men get them all and splash out it's for holiday,0,438,605,1,0
732567946925617152,Nu op #OsChartRadio: John Mayer - Perfectly Lonely https://t.co/V2Wm3OR2DB,0,6,42,0,0
732567946942386176,Check out @crooksandliars�s Tweet: https://t.co/Vi7J12H3fM,0,15168,14276,0,0
732567946946564096,@ardaakyuzz Kid has talent,0,293,234,0,0
732567946946437120,Obama having illegals registered to vote in mex. because he thinks you need not be natural citizen to be potus.,0,2808,1515,0,0
732567946942259201,RT @ComplexMag: .@KingJames' business partner confirms lifetime deal with @Nike worth over $1 billion. [via @GQStyle] https://t.co/oxQXOtij�,0,143,108,1411,0
732567951123980288,@ankitandtv Shall get back to you during News Break,0,89,1,0,0
732567951149174786,Learn how to use a new AHCJ membership benefit: Data to research health providers: https://t.co/hHF147cbPG,0,5364,18593,3,0
732567951136555008,RT @robwdavis: Four suggestions for improving transparency in Oregon: https://t.co/y3JkTGcIgv,0,5001,1902,4,0
732567951149273088,"@amnmacn  MA in history, minored in poly sci for my BA with numerous classes in lit &amp; philosophy. Maybe you should quit posing.",0,1645,1213,0,0
732567951128338433,@Uniquely_Mad3 U tripping. I live the rain. Lol,0,442,465,0,0
732567951149137921,@maconnal @Heritage True.,0,3210,3879,0,0
732567951119810561,First Read: Clinton's Message Problem vs. Trump's Demographic Woes -� https://t.co/n5eBHEQXYj https://t.co/npbAgkcX9P,0,1795,1124,0,0
732567955318378496,"RT @LancashireLad67: I'm sorry, but I cannot look at Ruth Davidson, without seeing Kim Jong Un! https://t.co/NoDrSnJZyK",0,1705,1104,33,0
732567955339390976,RT @BrewCavern: Delirium Tremens gift packs back in. Perfect for Father's Day #fathersday #fhw https://t.co/1toae6sOJY,0,5142,5261,2,0
732567955326783490,@FetchezLaVache_ ProDuo is a Beast with all he compute it has under the hood =) 1080 will not reach that for sure..,0,518,2569,0,0
732567959525281794,RT @StellickSimmer: NOW @SiriusXMNHL talking @StLouisBlues #STLvsSJS Kelly Chase @Chasenpucks39 with @GordStellick @simmerpuck #Siriusxm ht�,0,749,40315,2,0
732567959516946432,@BarristerSecret @BartonBank @nearlylegal Having the CPS separate to the police is also a useful procedural protection.,0,10401,12185,0,0
732567959508508673,"Mega chicken rotten Moimoi rant: �What I cook in a week, you won't do in a month�- Filmmaker, Blessing Effiom E... https://t.co/YBrIT4QknH",0,131,107,0,0
732567959542104064,"Study estimates 28 billion in taxes for legal cannabis.No mention of savings from not paying L.E., courts, prisons https://t.co/O5EWYTvEe5",0,156,86,0,0
732567963702689792,RT @BhoomikaSabharw: Awesome train #KurkureFamilyExpress #KurkureInMumbai @smojawala,0,88,150,2,0
732567963702677504,To all of my new @AliceMartin8 thanks for putting a smile on my face!,0,873,1107,0,0
732567963711082496,RT @9GAG: When you look at a picture of yourself from 6th grade https://t.co/yNZt06Go8H,0,787,1162,6413,0
732567963736408064,Listen to 4RollersRadio #NowPlaying - #Request #Song #Online 24/7 #Skate #Radio - #RecentlyPlayed The Isley Bro... https://t.co/Mv60uYYIa3,0,412,321,0,0
732567963698495488,Solar-powered pumping has changed the trajectory of our work around the world. @Sethwomble explains: https://t.co/5kf6OS2ZvL @accordnetwork,0,2069,8802,8,0
732567963711242241,"Willie D Wishes Stacey Dash &amp; Don Lemon Got Shot, Charles Barkley Homo https://t.co/fgql0eMiQ5 via @YouTube",0,2240,1947,0,0
732567963723804673,Rathmore win a cracking game of football by 3 points. Goals win matches,0,1,575,1,0
732567963698528256,Carpool Karaoke,0,1130,430,0,0
732567967930556416,RT @Lucaspeebo: I won't ever give up on us. Never.,0,15,4,1022,0
732567967913775104,@GaemCGyu  shindong hyung how are u,0,147,288,0,0
732567967897026560,RT @witchycleo: Yes bitch. What we supposed to do? Order them online? https://t.co/fnrvtXfITU,0,514,817,122712,0
732567967926345728,RT @seventeenfly: RT THIS FOR A BLESSED LIFE  My #TeenChoice nominee for #ChoiceMusicGroupMale is Seventeen https://t.co/UnebHn8iGd,0,779,728,499,0
732567967901319168,RT @Chaudhary___: Top 30 Social Media Marketing experts to look out for in 2016 https://t.co/ckVLcrasiF  @LollyDaskal https://t.co/2yOgsSP6�,0,4477,2104,14,0
732567972112392194,RT @OverlyLiked: We were only 8 and didn't realize the wisdom they were trying to put in our head. http://t.co/l3y85wcn2H,0,182,157,7301,0
732567972116598784,RT @DishOurTown: How to have a fun family road trip in England https://t.co/AReZH3N3RP @auto_europe #familytravel #OMGB https://t.co/dEOwLs�,0,10729,43551,10,0
732567972108238848,@usmcorey oh dear! ;-(,0,219,7672,1,0
732567972104024065,@NavyBlueFFC well saved,0,1134,863,0,0
732567972103884802,RT @NiaFHenry: I love a good guitar rip in a R&amp;B song!,0,1966,2689,1,0
732567972104032257,Be nice https://t.co/LSQzO09lyq,0,736,462,0,0
732567972116471808,"The UW Game Design program has me presenting at the open house, today 5-7PM. Learn about becoming a Game Designer. https://t.co/aRMzhF4bOG",0,95,62,0,0
732567976285720576,RT @treybradley3: When we are willing to sacrifice our lives for the sake of making much of God is when we REALLY begin to experience true�,0,166,75,2,0
732567976302383108,nay kudet as always emg : ( https://t.co/iPtRwrKzGK,0,9496,9337,0,0
732567976319279104,happy birthday @amandabrownnnn i love and miss you beyond words &lt;3 hope you have the best day!,0,350,413,2,0
732567976314986497,not sure // ASAPProd forSofiaAndres https://t.co/6ZyZojfaFl,0,65,203,0,0
732567976285704192,Hmmm I'm startimg to sense that the 9AM theme is discussion... #njla16 #coffeeme,0,565,349,0,0
732567980475719681,RT @sugarscape: Still double doggin' https://t.co/CZHKrsbAmE,0,676,386,17,0
732567980496805889,RT @iamKlarence: Twitter for you! https://t.co/HOTeYOUFvz,0,621,1361,593,0
732567980513611776,Twitter has taught me I can put anything up here and no one would care most of my tweets are about me beatin my meat,0,162,167,1,0
732567980480008192,RT @LongLiveJayelo: Get you a nigga who ain't gone let you leave him,0,986,2448,793,0
732567984678404097,"It won�t really matter, but Clinton could still use the win: Clinton hopes to avoid another round of primary ... https://t.co/h1CaZWKHZh",0,370,832,0,0
732567984695345152,"RT @shomanart: Fear TWD is becoming unwatchable. Impatiently waiting for Cliff Curtis to morph into Smiley, from Training Day.",0,417,167,1,0
732567984670019585,RT @YungDaygo: Help a niggga out https://t.co/sy7KLlTtd5,0,160,130,2,0
732567984703692801,The Internet - ego death is one of the best projects I've ever heard,0,170,500,7,0
732567984699478016,@Pindalicious YOOOO! THATS SO AWESOME!,0,1609,239,0,0
732567984682733569,"*sitting at the kitchen island, drinking coffee, when I hear a knock at the door* &lt;The crew must be here to start the reno.&gt; Opening the &gt;&gt;",0,178,189,2,0
732567984699547648,Catch me I'm starting my birthday with a bang going to be at #throwbackthursdays and then on Friday #TeamTaurus https://t.co/8bXcX2trkx,0,1880,635,0,0
732567988902105088,"RT @40oz_VAN: Gotta keep yourself motivated. You don't wanna be broke, in a wack position, not gettin it, not traveling, fucking regular gi�",0,415,735,1069,0
732567988889620481,"#chasebank don't give me a ""we're sorry"" tweet either.Make sure your atm's work because now I have a service charge on top of my phone bill.",0,902,112,1,0
732567988872880129,This sounds golden rn https://t.co/s6U52IpQ45,0,685,621,0,0
732567988893712384,"Tip of the day: With any challenge you're currently facing, control all of the variables that you can and leave the rest to chance.",0,361,341,2,0
732567988893810688,@British_Airways all done- thanks for being so quick,0,1533,491,0,0
732567988877037568,"Was Ngatia luo?Tells the regime, #IEBCmustGo is not in any way tribally inclined but a matter of national concern #JusticeForNgatia",0,1724,2417,0,0
732567993071239168,@ConnorFranta connie,0,318,1245,0,0
732567993079767040,�VR for Good�: Oculus VR macht Virtual Reality zum Sozialthema https://t.co/YKZgHQTtB8 #vr #virtualreality,0,35,2055,0,0
732567993071341568,"@bjwilson34 by the way, that was whiteops conclusion which I greatly respected since they're a tech co. Also pubs need to stay vigilant.",0,2796,26175,0,0
732567993062948864,you could give a girl the world but she'd still want more.,0,285,592,16,0
732567993062936576,@JordanKrans19 @Azlynn_Prunier same,0,1417,886,2,0
732567993083924481,RT @THEBIEBAHQUEEN: this song was the first thing that came to my head when i first watched the choreo https://t.co/OBah1Qnx5K,0,443,472,268,0
732567993088102400,RT @BleacherReport: LeBron James� lifetime deal with Nike is worth more than $1 billion https://t.co/3aSTS010Gb https://t.co/eqthcDkvJw,0,2048,614,5208,0
732567993067016192,Hunter always tells me that I want the world but he doesn't realize that he is my world,0,501,543,25,0
732567993058766849,"RT @CoverMongolia: #Mongolia PM #Saikhanbileg checks #ASEM11 preparation progress | @asem11en, May 16 https://t.co/47EA3cWvKt https://t.co/�",0,197,9701,7,0
732567993079717888,@FiftyShadesQc Kisses!!,0,2017,937,1,0
732567997278101504,RT @quelatran: this is all I need in my shitty life https://t.co/9KlBvEdnXI,0,85,142,5475,0
732567997253070849,RT @HubSpot: 17 Things People Absolutely Hate About Your Website https://t.co/tbVLNWEwKV by @lkolo25 https://t.co/8hqmkxXz4t,0,3259,32660,29,0
732567997269737473,@Fkarr_ but don't you want to stay till you finish tnet or any upcoming games ?,0,349,200,0,0
732567997286584320,RT @Yadhana: #ZumaQandA #yj  #Zuma: I did not lie. You question is deliberately phased in a manner which clouds the real situation.,0,608,775,2,0
732567997282455553,".@BillRMcDermott used Digital Boardroom at last week's board meeting #SAPPHIRENOW ""mindful of pipeline"" https://t.co/akltvIzoOE",0,1463,10874,2,0
732568001455742976,"RT @KeiliRaven: ""Conditions are never perfect. 'Someday' is like a disease that will take your dreams to the grave with you."" -Tim Ferriss�",0,559,1311,5,0
732568001472516096,The 5 Golden Rules of SEO in 2016 [Infographic]: https://t.co/vQFiCsyLcO #MetroMarketeer,0,168,132,1,0
732568001459978240,RT @BleacherReport: LeBron James� lifetime deal with Nike is worth more than $1 billion https://t.co/3aSTS010Gb https://t.co/eqthcDkvJw,0,1386,1630,5208,0
732568001485017089,@LovesMySunshine @Dxnl95 my curfew 4pm,0,150,284,0,0
732568001480953856,@elliebec @Aisling_Pash @lichtblickpink @sunrene1 we are wise... https://t.co/JDizfiK0qH,0,945,463,9,0
732568005670920192,Today's just too much. Good Night,0,292,1271,0,0
732568005641535491,I'm such a sleepy guy :(,0,396,1183,0,0
732568005666820097,RT @bearyear: So the #garda are beating and pushing people in front of the #dail and around the back they are getting their picture taken b�,0,1163,1697,9,0
732568005671059456,"@Conortroversial you are just the worst, do you know that?",0,307,10718,0,0
732568005658415104,"Tuned into ""innamissions 4.11.16 w/ shawn lee mini mix"" by innamissions at https://t.co/IxTiKb2aYs #nowplaying",0,382,63,0,0
732568005658476547,We make music bro but we are a Non conformist movement not a Rap Group like @ASAPMob  https://t.co/C4nKFUsWei,0,52339,78842,0,0
732568005675233280,Eileen White is talking about old school autophagy in cancer - haven't heard word mentioned in ages! #aacrpm @thecancergeek @jgarnettTSC,0,1639,17635,1,0
732568009835872256,RT @CloydRivers: I ain't sayin' you're stupid. You just have bad luck thinkin'. Merica. https://t.co/reCzhwTTwO,0,1438,259,2927,0
732568009852780545,RT @MegaPollen: I wish it was summer again... #magnoliaArch #bravelysecond https://t.co/uHKd1kp6gv,0,4990,416,2,0
732568009873731584,RT @DianaKristinne: Timing. https://t.co/7gGeYQh8Jo,0,244,5140,2,0
732568009865322496,RT @kyronandersonj1: I bet people literally see my text &amp; just ignore it...,0,199,140,4,0
732568009852780544,RT @charlieINTEL: It looks like Black Ops 1 will be backwards compatible on Xbox One at some point today. (via @jordanxbrookes) https://t.c�,0,273,1065,1616,0
732568009873575936,"RT @WWENetwork: What is @VinceMcMahon stirring up tonight on #CampWWE? Find out on-demand right after #RAW, only on @WWENetwork! https://t.�",0,11,19,157,0
732568009836011520,Black Panther director says Marvel film will be most personal project yet https://t.co/t5jDHoppuW via Julia Alexan� https://t.co/HEFfKtbAjF,0,1,59,0,0
732568014034362368,RT @brianna_niggs: A downgrade ain't a downgrade if that person makes them happy. They doing something right that you didn't do so who's re�,0,145,301,29,0
732568014042763264,"Even if Larry was real, and Freddie was a hired baby, it's still disgusting that some of y'all are wishing death upon a baby. He doesn't",0,1,77,0,0
732568014034481152,@HallMsghall @BBCSport fair shout,0,300,122,0,0
732568014038695941,Always worth reading if you want to know what is happening in community-led health https://t.co/DfThCZZANL,0,620,2237,0,0
732568014046928897,still waiting,0,318,619,0,0
732568014034345985,Women in Tech: How Their Experiences Differ From Other Women in the Workforce https://t.co/anLb1HbsD1 https://t.co/hlBzrYOsjc,0,30,22556,0,0
732568018237018112,RT @PLLTVSeries: The #PrettyLittleLiars HAVE to #SaveHanna!!! https://t.co/c0zAyV0JlD,0,366,744,492,0
732568018224582656,@not_swct @swct_brokenname @Lefeyette1 @Eanagy33 Awesome Sauce! Yaddle good for something! BOOM! https://t.co/JphtS21kpo,0,273,724,2,0
732568022423089152,"RT @ManUtd: Find out which Reds may be involved at Euro 2016, as Spain announce their provisional squad: https://t.co/oE4y3xM9xy https://t.�",0,557,321,403,0
732568022423117825,"RT @ReutersJamie: Poverty rates across Europe. Of the 28 EU countries, Britain is 12th worst for poverty rates. Via @ONS https://t.co/fOPER�",0,163,213,45,0
732568022435631105,"All of Trump's Men are none other, Just Him",0,1081,405,2,0
732568022439747586,AMO GOT,0,484,511,0,0
732568022435536896,are those banana earrings https://t.co/MBsYx24wBh,0,345,1066,2,0
732568022422933504,@AustinChadwick just thinking over all those I fought with that this WOULD NOT b a Rick-Roll series... West finals? Those rosters? Really?,0,357,71,0,0
732568026617249792,"RT @OhanaSsan: As we close a legendary chapter which is OT4, let us also welcome a new era that is 2NE1's THREEnity. #REBIR7Hof2NE1 https:/�",0,546,164,151,0
732568026621566976,RT @IamForJD: I miss their in-denial stage scenes #OTWOLSepanxForever,0,53,20,37,0
732568026642579457,RT @oMyKale: If she loves you &amp; you know that . don't treat her bad .,0,1784,3999,311,0
732568026642550785,I wish they mad condoms for balls? Is that weird cause you can still get herpes on yo balls just from wearing a regular condom,0,1814,2602,0,0
732568026634178561,RT @cctvnewsafrica: Africa�s first solar powered bus developed in Uganda to be showcased prominent @UN meeting https://t.co/G9UnplUJjC http�,0,496,139,33,0
732568026621616129,I was caught slippin w a berner. https://t.co/3dEsZkt5fM,0,637,756,0,0
732568030815735808,I just wanna rock with u &amp; only u,0,277,2348,1,0
732568030824267778,"RT @Muhammedsamy_: She's strong in front of everyone, but weak only in front of you, she loves you.",0,95,116,1275,0
732568030845272064,@dawn_dreams lovely!,0,3007,2161,1,0
732568030819934208,@Dusty_Thief @MOTHERverse AAAAAAA MY HAIR IS NATURAL DAMMIT IT'S NATURAL IT'S NATURAL,0,69,210,0,0
732568030845259776,the  photo speaks for it  self @gangstablack1 https://t.co/H6OZKRShDi,0,878,412,2,0
732568035010195456,"Whatever life gives me even if it hurt, I always have faith in God and be strong, and act like I'm okay. Strong... https://t.co/Ua6PVr26NN",0,34,87,0,0
732568039212732416,"RT @hillustrisimo: Love is not about what you say, it's about what you do. Love is a choice of will and requires action. #ALDUBLoversInITALY",0,0,136,3,0
732568039221284868,RT @OhioATA: Quick response and an AED were important in saving a life in Cincinnati! @OHSAASports https://t.co/MxH73ox7zW,0,875,609,46,0
732568039221276674,RT @Its_Jxhn: a beach trip is needed,0,278,578,47,0
732568039212916736,RT @HQUESTED: Harvey price just said cunt on national television What a day to be alive https://t.co/krHxaLPUZr,0,304,364,5094,0
732568039229673473,"RT @ClearwaterArea: No one ever said:  ""I didn't need that vacation."" https://t.co/8OR40ymG7b",0,296,84,4,0
732568039229673472,Dear ANC-.............NONKE!!!! #ZumaQandA,0,2270,2465,2,0
732568043394453504,"RT @Stonewall_77: Apparently @MittRomney's role in 2012 was ti secure 2d term for O, &amp; in 2016 it is to secure a 3rd term for O via H https�",0,4285,4409,177,0
732568043407192066,"RT @rubyetc: Stop equating mental illness with anxiety &amp; depression, we need to be talking about all MH issues/diagnoses #MentalHealthAware�",0,157,290,275,0
732568043419623425,RT @Rharr_15: The same things happen at other schools and it just gets swept under the rug..,0,985,2435,69,0
732568043415461889,The Cinema Travellers review - intimate documentary is ode to enduring power of film https://t.co/7qQyPOxD54,0,17553,19483,0,0
732568043394609152,RT @BigCountyPreps1: Need to do more homework on this Braden River RB. Big Body kid. Runs hard! https://t.co/W0heYTsCLe,0,276,609,6,0
732568043407056896,@fact place please,0,122,166,0,0
732568047584600064,"@shkk000 WWWWWW AMGGG CONGRATS KANCHANNNN q7q you can, idk, sleep with our ocs together..... (the more the merrier!!)",0,837,617,0,0
732568047609892864,"some people will love u as much as they can ""use"" u, their loyalty ends when the benefits stop...!",0,450,33679,438,0
732568047588904964,RT @Alexlac51: Hi @GCHQ can you ask @twitter &amp; @twittermedia   to give us our #Sco Saltire flag back?   (Sample attached) https://t.co/WqpY�,0,1535,887,14,0
732568047597309953,a little hope is effective... a lot of hope is dangerous...!!,0,450,33677,435,0
732568047601504262,I slept so fuckin good last night after watching the unanimous MVP do absolutely nothing to bring his team back in the 4th,0,722,950,3,0
732568051783098370,RT @ColleenB123: My shoulder is killing me. The shots I got last week didn't help and I'm dyyyyying! Someone wanna switch arms with me?,0,4999,1794,189,0
732568051799982080,I'm really just trying to make as much as I can while I can,0,209,380,4,0
732568051812536320,RT @modeIesques: i'm unworthy https://t.co/IMyQwE0QIi,0,1616,4251,277,0
732568051812552704,I can just tell this is gunna be a rough week,0,186,330,1,0
732568051783237632,I seriously hate the fact I'm spending �3.30 for a 10 minute appointment every week,0,278,244,0,0
732568051804037120,Kehlani Opens Up About Mental Illness and Suicide Prevention: During a recent concert in her hometown of of T... https://t.co/AhTDCbb3JB,0,1010,3900,0,0
732568051799969794,RT @SalafiPubs: SalafiSounds: 'The Reality Of Sufi Shaikhs' By @AbuKhadeejahSP https://t.co/YfflSgfaZn,0,410,1018,50,0
732568056006746112,RT @CauseWereGuys: Motivational https://t.co/eHckDXegkB,0,283,344,2090,0
732568055998472192,@Woodgate1876 I feel old then as I think he would be great!,0,2199,3582,0,0
732568055973314560,"Submit your idea for a symposium at SAR's next conference April 27-29, 2017 | San Francisco CA USA by July 15, 2016 https://t.co/glwkTdg6T3",0,424,2825,1,0
732568055973351424,@Unitedwwe_ @WWE It is a joke that's just lazy booking in my opinion,0,94,24,0,0
732568056006840321,SO COOL. Analyze. Segment. Build. Adjust. With Watson. #IBMAmplify https://t.co/XoY8tiNqYm,0,2094,2426,1,0
732568060180103169,Omar Kadir - Got That From You featuring IAMSU! (Produced by megaMIKE) https://t.co/0ybNRxoTEd via @YouTube,0,7,10,1,0
732568060192686080,RT @Kerryow: Don't know where to start.,0,285,240,1,0
732568060171833344,New Blog Post: Number of marriages in England and Wales falls for the first time since 2009 https://t.co/BNZbKQsRxV,0,250,468,0,0
732568060175998977,RT @SpiffyGlobal: When you got real shit going on you don't got time to entertain anything else,0,65,147,35,0
732568060192776192,Great :-) Thanks Lanzarote European Sports Destination - IRONMAN https://t.co/Gq5I02v9hS,0,219,387,0,0
732568060184399872,@Maison_FleursRP Thank you for the beautiful delivery,0,178,360,0,0
732568060167524352,Tue 09:46 Be You by #highvalley  https://t.co/8XzBpoca9t,0,0,402,0,0
732568064374382594,RT @tinyspaceboy: White flags are hoisted,0,15268,16691,1,0
